rule_id,source_id,source_name,file,page,actor,rule
01-072,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,10,crisis counsellor,"Support the anonymity of a third-party caller only when there is reason to believe that revealing their identity to the person at risk might worsen the risk to either of them (for example, a victim of interpersonal violence)."
01-073,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,10,crisis counsellor,"Support the anonymity of a third-party caller only when their contact details are reasonably believed to matter less than their report of a clear and present risk (for example, a stranger reporting a person climbing over the rail of a bridge)."
01-074,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,10,crisis counsellor,Recommended measures when working with third parties include facilitating a three-way contact with the third party and the person reported to be at risk so that crisis contact center staff may assess and intervene with the individual directly.
01-075,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,10,crisis counsellor,"Recommended measures when working with third parties include facilitating a three-way contact with the third party and the treatment professional to discuss the current situation and potential safety plans (this would only occur if the person at risk is in treatment, unwilling or unable to inform the treating professional of their risk, and the third party has access to the treating professional’s contact information, and they agree to a three-way call)."
01-076,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,10,crisis counsellor,"Recommended measures when working with third parties include confirming that the third party is willing and able to take reasonable actions to reduce risk to the person, such as removing access to lethal means."
01-077,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,10,crisis counsellor,Recommended measures when working with third parties include confirming that the third party is willing and able to maintain close watch on the person at risk during a manageable time interval between the call/chat/text and the scheduled time when the person is seen by a treatment professional.
01-078,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,10,crisis counsellor,"Recommended measures when working with third parties include confirming that the third party is willing and able to escort the person at risk to a treatment professional or to a local urgent care facility (e.g., hospital emergency room)."
01-079,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,10,crisis counsellor,Recommended measures when working with third parties include obtaining agreement from the third party to collaborate with a mobile crisis/outreach service facilitated by crisis contact center staff to evaluate the person at risk within a time frame that—in the best judgment of crisis contact center staff—is reasonable in that it accounts for current level of risk.
01-080,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,10,crisis counsellor,"Recommended measures when working with third parties include using information obtained from the third party to contact another third party or the individual at risk directly, in cases where the third party is either unwilling or unable to help directly with the intervention."
01-081,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,11,crisis counsellor,Steps that can be taken to confirm that emergency service contact was made include staying on the line with the contact until the emergency service provider has arrived and their presence is apparent to the crisis contact center staff.
01-082,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,11,crisis counsellor,"Steps that can be taken to confirm that emergency service contact was made include contacting local public safety answering points (or 911 call centers) to determine the pickup/transport status of the individual at risk (e.g., by using reference or tracking numbers); in instances where emergency services refuse to confirm contact despite a crisis contact center’s best efforts, crisis contact centers are required to document their efforts to confirm contacts."
01-083,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,11,crisis counsellor,Steps that can be taken to confirm that emergency service contact was made include contacting the emergency room or mobile crisis/outreach staff to determine the status of their contact with the individual at risk (including giving mobile crisis/outreach staff all information collected by crisis contact center staff regarding the at-risk individual’s status).
01-084,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,11,crisis counsellor,Steps that can be taken to confirm that emergency service contact was made include contacting the professional responsible for the care and treatment of the individual at risk.
01-085,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,11,crisis counsellor,"Steps that can be taken to confirm that emergency service contact was made include contacting the individual at risk directly to obtain confirmation that they have made contact with the emergency service provider, and/or conducting an assessment of the individual to verify that they are no longer at imminent risk of suicide."
01-086,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,11,crisis counsellor,Steps that can be taken to confirm that emergency service contact was made include contacting the support person who took responsibility for the safety of the individual at risk.
01-087,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,11,crisis counsellor,Recommended procedures to determine contact safety when emergency service contact did not occur include contacting the individual at risk to assess their current risk status and continuing need for service linkages.
01-088,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,11,crisis counsellor,"Recommended procedures to determine contact safety when emergency service contact did not occur include contacting a support person (e.g., friends or family) believed to have potential access to the individual at risk who is willing and able to conduct a safety check."
01-089,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,11,crisis counsellor,Recommended procedures to determine contact safety when emergency service contact did not occur include contacting the treatment professional or case worker of the individual at risk to conduct further evaluation and a safety check.
01-090,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,11,crisis counsellor,"Recommended procedures to determine contact safety when emergency service contact did not occur include providing the individual’s contact and address information—to the extent known—to the appropriate mobile crisis/outreach team for follow-up, if one is available in the individual’s area."
01-091,01,988 Lifeline Suicide Safety Policy Supplemental Guide,01b_988_Lifeline_Suicide_Safety_Policy_Supplemental_Guide.pdf,11,crisis counsellor,"Recommended procedures to determine contact safety when emergency service contact did not occur include informing local law enforcement authorities or other appropriate first responders of the situation and requesting continued safety checks until the safety status of the individual at risk can be confirmed (e.g., arrangements or procedures are in place that allow center staff to be notified of the individual’s safety status)."
02-001,02,SAFE-T SAMHSA 2024 reissue,02_SAFE-T_SAMHSA_2024_reissue.pdf,1,clinician,"Step 1 of the SAFE-T assessment: identify the patient's risk factors for suicide, and note those that can be modified to reduce risk."
02-002,02,SAFE-T SAMHSA 2024 reissue,02_SAFE-T_SAMHSA_2024_reissue.pdf,1,clinician,"Step 2 of the SAFE-T assessment: identify the patient's protective factors against suicide, and note those that can be enhanced."
02-003,02,SAFE-T SAMHSA 2024 reissue,02_SAFE-T_SAMHSA_2024_reissue.pdf,1,clinician,"Step 3 of the SAFE-T assessment: conduct a suicide inquiry, asking specifically about suicidal thoughts, plans, behavior, method, and intent."
02-004,02,SAFE-T SAMHSA 2024 reissue,02_SAFE-T_SAMHSA_2024_reissue.pdf,1,clinician,"Step 4 of the SAFE-T assessment: determine the patient's risk level (low, moderate or high) and choose the appropriate intervention to address and reduce risk."
02-005,02,SAFE-T SAMHSA 2024 reissue,02_SAFE-T_SAMHSA_2024_reissue.pdf,1,clinician,"Step 5 of the SAFE-T assessment: document the assessment of risk, the rationale, the intervention, and the follow-up."
